./ExpMaxBalSub,1,0.0559408
./ExpMaxBalSub,2,0.0282808
./ExpMaxBalSub,3,0.0198837
./ExpMaxBalSub,4,0.0149275
./ExpMaxBalSub,6,0.0105092
./ExpMaxBalSub,8,0.008739
./ExpMaxBalSub,10,0.0072975
./ExpMaxBalSub,12,0.00665125
./ExpMaxBalSub,16,0.0060175
./ExpMaxBalSub,24,0.0061225
./ExpMaxBalSub,32,0.00854725
./ExpMaxBalSub,46,0.0091205
./ExpMaxBalSub,58,0.0088215
./ExpMaxBalSub,64,0.0115695
./ExpPyramidRange,1,40.4171
./ExpPyramidRange,2,23.0471
./ExpPyramidRange,3,16.4388
./ExpPyramidRange,4,14.0284
./ExpPyramidRange,6,9.13381
./ExpPyramidRange,8,7.08567
./ExpPyramidRange,10,5.8106
./ExpPyramidRange,12,5.30806
./ExpPyramidRange,16,3.82894
./ExpPyramidRange,24,2.83984
./ExpPyramidRange,32,2.57929
./ExpPyramidRange,46,2.26773
./ExpPyramidRange,58,2.56769
./ExpPyramidRange,64,1.93256
./ExpIncreasingRange,1,49.3719
./ExpIncreasingRange,2,26.2189
./ExpIncreasingRange,3,20.5504
./ExpIncreasingRange,4,14.5941
./ExpIncreasingRange,6,10.2072
./ExpIncreasingRange,8,8.06565
./ExpIncreasingRange,10,6.26203
./ExpIncreasingRange,12,5.52135
./ExpIncreasingRange,16,4.25846
./ExpIncreasingRange,24,3.35274
./ExpIncreasingRange,32,2.58067
./ExpIncreasingRange,46,2.35486
./ExpIncreasingRange,58,1.99144
./ExpIncreasingRange,64,2.34804
./ExpMaxTopBox,1,8.99441
./ExpMaxTopBox,2,7.04536
./ExpMaxTopBox,3,5.01347
./ExpMaxTopBox,4,3.8154
./ExpMaxTopBox,6,2.66358
./ExpMaxTopBox,8,2.00876
./ExpMaxTopBox,10,1.69607
./ExpMaxTopBox,12,1.46589
./ExpMaxTopBox,16,1.39539
./ExpMaxTopBox,24,0.994318
./ExpMaxTopBox,32,0.869059
./ExpMaxTopBox,46,0.867856
./ExpMaxTopBox,58,0.933633
./ExpMaxTopBox,64,0.830737
./ExpMaxBottomBox,1,8.89304
./ExpMaxBottomBox,2,6.35424
./ExpMaxBottomBox,3,4.22736
./ExpMaxBottomBox,4,3.62045
./ExpMaxBottomBox,6,2.45926
./ExpMaxBottomBox,8,2.05471
./ExpMaxBottomBox,10,1.68196
./ExpMaxBottomBox,12,1.51146
./ExpMaxBottomBox,16,1.20022
./ExpMaxBottomBox,24,1.08986
./ExpMaxBottomBox,32,0.75749
./ExpMaxBottomBox,46,0.814527
./ExpMaxBottomBox,58,1.00586
./ExpMaxBottomBox,64,0.805336
./ExpMaxSegBox,1,9.58914
./ExpMaxSegBox,2,5.46038
./ExpMaxSegBox,3,4.19863
./ExpMaxSegBox,4,3.53648
./ExpMaxSegBox,6,2.59079
./ExpMaxSegBox,8,2.13849
./ExpMaxSegBox,10,1.72978
./ExpMaxSegBox,12,1.19197
./ExpMaxSegBox,16,1.2499
./ExpMaxSegBox,24,0.996667
./ExpMaxSegBox,32,0.934648
./ExpMaxSegBox,46,0.9988
./ExpMaxSegBox,58,0.886246
./ExpMaxSegBox,64,0.774278
./ExpMode,1,6.55665
./ExpMode,2,3.83892
./ExpMode,3,2.57476
./ExpMode,4,2.58468
./ExpMode,6,1.85413
./ExpMode,8,1.51777
./ExpMode,10,1.14629
./ExpMode,12,1.03549
./ExpMode,16,0.833473
./ExpMode,24,0.658882
./ExpMode,32,0.550943
./ExpMode,46,0.472374
./ExpMode,58,0.461063
./ExpMode,64,0.441827
./ExpMaxLeftRect,1,36.379
./ExpMaxLeftRect,2,20.1748
./ExpMaxLeftRect,3,13.3588
./ExpMaxLeftRect,4,10.8697
./ExpMaxLeftRect,6,7.98048
./ExpMaxLeftRect,8,6.35648
./ExpMaxLeftRect,10,4.97262
./ExpMaxLeftRect,12,4.13742
./ExpMaxLeftRect,16,3.62449
./ExpMaxLeftRect,24,2.74556
./ExpMaxLeftRect,32,3.53074
./ExpMaxLeftRect,46,4.25569
./ExpMaxLeftRect,58,5.43296
./ExpMaxLeftRect,64,5.53209
